employee_id,department,years_of_service,performance_score,basic_salary,hra,other_allowances,overtime_hours,bonuses,tax_deductions,other_deductions,net_salary,is_anomaly,anomaly_type,isolation_forest_pred,isolation_forest_score,oneclass_svm_pred,oneclass_svm_score,local_outlier_factor_pred,local_outlier_factor_score,ensemble_anomaly,ensemble_score,top_anomaly_feature
EMP00635,Engineering,6,69.3,57558.36,23852.14,10234.58,0.3,0.0,9305.52,4515.97,77985.47,0,Normal,0,0.055368,0,0.10144,0,0.039354,0,0.065387,net_salary
EMP00178,Sales,1,63.1,39277.77,14475.0,7855.67,2.5,0.0,9524.03,1298.67,51706.31,0,Normal,0,0.092003,0,0.257216,0,0.018681,0,0.122633,net_salary
EMP01186,Management,8,42.0,99748.75,30326.37,24193.25,4.2,0.0,16554.62,5216.38,136424.98,0,Normal,0,0.340088,0,0.360646,1,0.171288,0,0.290674,net_salary
EMP01321,Engineering,8,69.5,47729.67,15648.21,10414.87,11.0,0.0,11482.33,2596.18,64636.36,0,Normal,0,0.029754,0,0.102854,0,0.009287,0,0.047298,net_salary
EMP01497,Finance,12,42.7,37988.73,11921.14,5167.86,0.1,0.0,8609.06,1456.8,45047.48,0,Normal,0,0.08114,0,0.239375,0,0.016628,0,0.112381,net_salary
EMP00087,Operations,17,97.4,35272.67,15361.47,5653.55,4.5,0.0,5103.34,738.08,51934.34,0,Normal,0,0.089957,0,0.209155,0,0.032288,0,0.110467,net_salary
EMP01102,Management,3,62.0,87277.31,28954.02,9872.16,8.4,0.0,10473.83,6162.34,116340.41,0,Normal,0,0.239388,0,0.271885,1,0.127249,0,0.21284,net_salary
EMP01568,Sales,18,71.0,0.0,18576.26,8319.46,0.0,46362.9,0.0,0.0,73258.62,1,ghost_employee,0,0.327747,0,0.263981,0,0.067827,0,0.219851,net_salary
EMP01590,Management,2,63.6,884002.59,353601.04,132600.39,15.3,132600.39,176800.52,44200.13,1408602.88,1,salary_spike,1,1.0,1,0.638953,1,0.153797,1,0.597583,net_salary
EMP00366,Sales,1,41.0,51798.74,25568.65,8438.02,2.0,0.0,11496.15,2052.89,73227.6,0,Normal,0,0.129643,0,0.336788,0,0.055168,0,0.173866,net_salary
EMP01671,Finance,10,76.1,60495.07,24198.03,9074.26,15.1,6049.51,-2449.94,-592.64,111423.28,1,negative_deduction,0,0.348403,0,0.239122,0,0.027317,0,0.204947,net_salary
EMP00979,HR,6,89.2,29326.25,12246.64,6775.25,5.7,5447.69,8692.54,1581.47,45088.94,0,Normal,0,0.157723,0,0.330196,0,0.034991,0,0.174303,net_salary
EMP00266,Operations,10,70.2,20000.0,6608.19,3544.23,1.2,0.0,3152.6,434.63,26790.19,0,Normal,0,0.156469,0,0.159323,0,0.073911,0,0.129901,net_salary
EMP00288,HR,23,99.4,42104.55,14068.88,9012.9,1.6,0.0,7710.7,1991.68,56115.52,0,Normal,0,0.073248,0,0.251297,0,0.023375,0,0.115973,net_salary
EMP01663,HR,26,75.7,35980.47,14392.19,5397.07,8.5,156130.46,7196.09,1799.02,205772.27,1,bonus_abuse,1,0.541451,1,0.477571,0,0.010127,0,0.343049,net_salary
EMP00359,Management,13,93.4,61564.64,23056.07,9850.19,7.3,4355.16,11247.82,3810.48,87981.09,0,Normal,0,0.071128,0,0.116812,0,0.042786,0,0.076909,net_salary
EMP00055,Finance,3,99.5,46755.55,21174.22,11352.69,35.6,0.0,11378.41,3678.44,79830.28,0,Normal,0,0.206853,0,0.362325,1,0.167014,0,0.245397,net_salary
EMP01366,Engineering,28,61.8,60792.25,19059.65,14389.6,1.2,10812.19,17960.31,2376.24,85401.05,0,Normal,0,0.230438,0,0.320301,0,0.069537,0,0.206758,net_salary
EMP01261,Sales,24,88.6,51425.86,18838.49,9074.55,17.6,0.0,7912.97,2562.79,77348.41,0,Normal,0,0.053079,0,0.160282,0,0.022014,0,0.078458,net_salary
EMP00995,Sales,29,94.2,30658.52,9562.93,5160.11,9.8,0.0,8649.46,1086.68,38462.17,0,Normal,0,0.192319,1,0.434425,0,0.089969,0,0.238904,net_salary
EMP01530,Finance,23,63.0,426534.19,170613.68,63980.13,24.4,63980.13,85306.84,21326.71,716044.28,1,salary_spike,1,0.947457,1,0.486623,0,0.110794,0,0.514958,net_salary
EMP01636,Sales,20,40.4,278836.14,111534.46,41825.42,10.8,41825.42,55767.23,13941.81,432544.56,1,salary_spike,1,0.787467,1,0.403275,0,0.016095,0,0.402279,net_salary
EMP00527,Sales,9,96.3,37818.44,16469.46,8705.69,21.3,0.0,8717.35,1136.14,60691.97,0,Normal,0,0.081159,0,0.246868,0,0.039726,0,0.122584,net_salary
EMP01377,Sales,27,74.3,50782.35,15596.18,9223.03,10.7,0.0,13768.14,3016.95,63910.57,0,Normal,0,0.08725,0,0.23006,0,0.020529,0,0.112613,net_salary
EMP00222,Finance,13,86.8,44632.97,20195.95,4878.03,0.4,0.0,9462.23,2941.48,57470.61,0,Normal,0,0.03578,0,0.120059,0,0.028579,0,0.061473,net_salary
EMP00114,Operations,14,80.3,32468.73,12350.37,3438.11,1.1,0.0,6943.99,821.42,40826.63,0,Normal,0,0.068825,0,0.148004,0,0.03566,0,0.084163,net_salary
EMP00989,Engineering,28,85.6,53760.94,21946.44,8656.38,1.5,0.0,11434.64,1140.83,72544.3,0,Normal,0,0.087228,0,0.232052,0,0.039522,0,0.119601,net_salary
EMP00533,Management,19,60.9,95683.35,39044.48,15230.1,3.1,0.0,15745.93,7007.61,129985.19,0,Normal,0,0.28254,0,0.1714,0,0.10628,0,0.18674,net_salary
EMP01522,Sales,9,58.6,349848.31,139939.32,52477.25,28.6,52477.25,69969.66,17492.42,601083.13,1,salary_spike,1,0.875808,1,0.384277,0,0.025837,0,0.428641,net_salary
EMP00722,Engineering,23,49.1,74386.99,31331.76,12672.1,7.7,0.0,8101.59,5811.97,109847.1,0,Normal,0,0.191036,0,0.248844,0,0.098511,0,0.179463,net_salary
EMP00175,Finance,8,65.2,51635.34,17664.52,11067.1,1.7,0.0,11095.7,1276.48,68817.72,0,Normal,0,0.037477,0,0.093578,0,0.02235,0,0.051135,net_salary
EMP01310,Operations,25,98.5,33325.49,15905.46,5966.97,6.9,5524.39,7872.4,1783.28,53222.37,0,Normal,0,0.134094,0,0.313605,0,0.029687,0,0.159129,net_salary
EMP01311,Engineering,4,53.3,67875.74,21003.42,12505.37,11.1,12302.83,7303.4,2877.64,110569.64,0,Normal,0,0.186913,0,0.17663,0,0.040271,0,0.134605,net_salary
EMP00019,Sales,1,58.4,33102.68,10153.76,3855.78,4.9,0.0,6710.92,1567.95,44664.99,0,Normal,0,0.101468,0,0.280687,0,0.057955,0,0.146703,net_salary
EMP00424,HR,16,43.4,38431.76,19066.52,7996.44,6.4,0.0,9278.35,1596.99,56925.29,0,Normal,0,0.038212,0,0.212463,0,0.005815,0,0.085496,net_salary
EMP01125,Finance,3,51.5,44891.55,15812.26,4578.59,0.9,3904.29,5390.94,3203.72,60970.8,0,Normal,0,0.104126,0,0.233012,0,0.025894,0,0.121011,net_salary
EMP00286,Engineering,29,55.5,47183.72,17909.67,6146.59,16.0,0.0,10470.12,1452.82,66394.6,0,Normal,0,0.100057,0,0.270791,0,0.043832,0,0.138227,net_salary
EMP01332,Operations,20,82.2,29482.18,11838.61,6672.67,9.4,0.0,3901.18,1105.68,45584.72,0,Normal,0,0.070755,0,0.119422,0,0.027274,0,0.072484,net_salary
EMP00429,Sales,10,76.6,34551.69,10589.7,7469.14,5.0,0.0,3747.72,1548.56,48933.86,0,Normal,0,0.066825,0,0.083519,0,0.017457,0,0.055934,net_salary
EMP01269,Finance,12,55.9,62367.89,20422.99,7920.89,8.8,0.0,7659.4,3722.52,82959.76,0,Normal,0,0.05142,0,0.073714,0,0.029404,0,0.051512,net_salary
EMP00911,Finance,10,52.6,60619.37,23053.08,11760.95,2.9,0.0,7606.77,3174.66,86300.06,0,Normal,0,0.059206,0,0.08834,0,0.022143,0,0.056563,net_salary
EMP00032,Engineering,8,74.8,38991.69,18286.1,5641.96,3.2,0.0,5583.13,1145.41,57360.96,0,Normal,0,0.035341,0,0.081012,0,0.017395,0,0.044583,net_salary
EMP00679,Management,22,69.3,79401.86,30350.42,15396.67,21.6,0.0,15096.25,3617.55,122514.03,0,Normal,0,0.171592,0,0.090318,0,0.070917,0,0.110942,net_salary
EMP01348,Sales,11,42.1,53202.12,23963.45,8118.99,4.7,0.0,15782.05,1453.65,70393.08,0,Normal,0,0.112122,0,0.334088,0,0.087823,0,0.178011,net_salary
EMP00215,Operations,19,44.2,46769.36,18550.42,7920.89,17.1,4262.53,13994.75,3185.71,65101.92,0,Normal,0,0.122547,0,0.304473,0,0.038802,0,0.155274,net_salary
EMP01385,Finance,23,44.2,76693.88,28242.44,13005.09,1.4,8740.54,17913.55,1896.4,107878.61,0,Normal,0,0.175109,0,0.246184,0,0.108377,0,0.176556,net_salary
EMP00327,Finance,20,89.9,34397.98,15652.76,7388.6,9.0,3749.48,4862.13,1750.75,57478.27,0,Normal,0,0.060542,0,0.135022,0,0.012923,0,0.069496,net_salary
EMP01157,Engineering,24,79.7,65067.29,31110.73,14862.87,6.6,0.0,17632.15,1805.68,95629.1,0,Normal,0,0.148745,0,0.224216,0,0.071372,0,0.148111,net_salary
EMP01508,Sales,5,79.0,354381.1,141752.44,53157.16,22.9,53157.16,70876.22,17719.06,589933.77,1,salary_spike,1,0.868358,1,0.403196,0,0.038645,0,0.436733,net_salary
EMP00991,Operations,16,87.3,33593.16,11559.32,4084.3,33.6,5641.21,6933.44,743.52,57782.88,0,Normal,0,0.191109,0,0.2146,1,0.129529,0,0.178413,net_salary
EMP00342,HR,14,63.0,34141.7,12137.13,5639.51,6.3,4016.28,4973.29,2316.02,50661.8,0,Normal,0,0.058866,0,0.050987,0,0.019765,0,0.043206,net_salary
EMP00148,HR,7,53.8,37936.17,17579.42,7408.88,12.8,5869.95,5718.27,1934.0,65694.49,0,Normal,0,0.073027,0,0.111237,0,0.005202,0,0.063155,net_salary
EMP00361,Sales,18,84.6,52989.3,16551.83,9935.29,3.3,0.0,12745.27,3639.69,64730.82,0,Normal,0,0.042344,0,0.111332,0,0.028138,0,0.060605,net_salary
EMP00084,Engineering,13,68.8,42822.92,13303.78,7920.89,6.4,4188.28,12844.08,1648.84,58101.79,0,Normal,0,0.076278,0,0.202096,0,0.020315,0,0.099563,net_salary
EMP00049,HR,25,65.6,28181.76,12871.95,3520.87,1.8,3386.61,7660.06,805.07,39971.63,0,Normal,0,0.143501,0,0.295718,0,0.048293,0,0.162504,net_salary
EMP00469,Engineering,23,69.6,55814.27,21869.41,13673.59,18.8,0.0,7419.62,2122.92,91651.99,0,Normal,0,0.093776,0,0.093858,0,0.058127,0,0.08192,net_salary
EMP00156,Engineering,1,90.1,39257.97,15460.63,6489.71,1.9,0.0,4255.61,2768.97,54883.01,0,Normal,0,0.115092,0,0.283229,0,0.033523,0,0.143948,net_salary
EMP01007,Finance,19,47.2,41080.57,12744.43,7978.03,0.8,0.0,6835.04,864.91,54411.18,0,Normal,0,0.052864,0,0.151882,0,0.009932,0,0.07156,net_salary
EMP01177,Operations,18,42.1,39005.33,13370.98,6401.99,7.2,0.0,10487.8,903.38,50019.98,0,Normal,0,0.09199,0,0.304438,0,0.016669,0,0.137699,net_salary
EMP01011,Engineering,25,65.9,66848.01,25172.08,15378.5,6.0,5131.24,17422.25,4944.1,93923.68,0,Normal,0,0.158488,0,0.189074,0,0.07093,0,0.139497,net_salary
EMP01371,Management,29,81.3,88525.38,35629.57,17406.92,19.7,14732.64,22517.49,6601.47,143525.08,0,Normal,1,0.404142,0,0.337398,1,0.139187,0,0.293576,net_salary
EMP00501,Finance,18,62.7,64488.27,24675.44,12362.48,4.0,0.0,11861.61,2605.75,89477.14,0,Normal,0,0.034047,0,0.015412,0,0.031311,0,0.026923,net_salary
EMP00180,Engineering,4,86.5,57044.99,18881.04,10859.68,0.7,3770.91,13839.44,1486.21,75605.33,0,Normal,0,0.103734,0,0.221833,0,0.029907,0,0.118491,net_salary
EMP00782,HR,26,84.2,35258.46,13412.51,7414.3,2.0,4509.28,6367.49,1997.21,52890.95,0,Normal,0,0.074375,0,0.185196,0,0.013492,0,0.091021,net_salary
EMP01118,Operations,21,76.5,25809.65,10686.68,2753.59,5.5,0.0,3134.1,661.33,36785.3,0,Normal,0,0.152811,0,0.159571,0,0.041022,0,0.117801,net_salary
EMP01228,Sales,7,54.3,33681.9,12207.6,6216.35,18.0,0.0,9087.85,2450.4,46251.42,0,Normal,0,0.086714,0,0.247867,0,0.020191,0,0.118257,net_salary
EMP00529,Engineering,15,97.6,58399.45,26063.64,12129.69,5.4,0.0,15042.12,2482.12,82025.01,0,Normal,0,0.100108,0,0.216795,0,0.042924,0,0.119942,net_salary
EMP00347,Finance,24,41.2,57660.26,25442.55,8587.52,9.9,5112.35,13390.22,3443.09,85320.96,0,Normal,0,0.089535,0,0.255635,0,0.061854,0,0.135675,net_salary
EMP01164,Operations,1,41.4,48395.94,16268.64,5573.99,2.4,0.0,7833.07,1209.56,62284.85,0,Normal,0,0.116694,0,0.323611,0,0.036954,0,0.159086,net_salary
EMP01644,HR,2,82.9,43434.06,17373.62,6515.11,273.3,4343.41,8686.81,2171.7,172093.9,1,impossible_overtime,1,0.6938,1,0.544635,0,0.018083,0,0.41884,net_salary
EMP00586,Engineering,13,96.2,57860.43,27020.21,7858.18,5.1,8731.55,12982.51,4106.08,87148.23,0,Normal,0,0.123721,0,0.178505,0,0.059272,0,0.120499,net_salary
EMP00814,Management,12,68.7,83505.25,30157.82,10553.69,5.6,13288.94,11995.85,4027.67,125866.21,0,Normal,0,0.174663,0,0.040282,0,0.063295,0,0.092747,net_salary
EMP00847,Engineering,26,58.0,55014.47,22493.71,9238.72,2.5,0.0,13088.65,1726.67,73220.98,0,Normal,0,0.052332,0,0.186717,0,0.026224,0,0.088424,net_salary
EMP00786,Management,16,69.5,73347.01,22004.55,14763.63,0.9,0.0,15849.09,1665.99,93218.98,0,Normal,0,0.096444,0,0.072901,0,0.063452,0,0.077599,net_salary
EMP00244,Sales,27,62.0,48470.58,23943.75,11872.44,2.9,0.0,11204.24,3558.97,70841.35,0,Normal,0,0.080665,0,0.175333,0,0.042217,0,0.099405,net_salary
EMP01237,Operations,14,59.6,27625.12,13311.18,4085.31,6.9,4121.55,8174.0,1335.61,41420.55,0,Normal,0,0.126076,0,0.261424,0,0.041258,0,0.142919,net_salary
EMP00313,Engineering,1,73.9,53391.79,24575.66,9650.81,6.5,6733.19,12196.06,3455.95,81953.0,0,Normal,0,0.107241,0,0.193175,0,0.031112,0,0.110509,net_salary
EMP00436,Operations,3,56.0,26922.15,13128.94,2734.67,0.9,2153.81,3756.56,632.21,40777.96,0,Normal,0,0.171535,0,0.2411,0,0.036529,0,0.149721,net_salary
EMP01589,Engineering,7,63.2,48473.08,19389.23,7270.96,376.0,4847.31,9694.62,2423.65,238729.92,1,impossible_overtime,1,0.789113,1,0.422793,0,0.0137,0,0.408535,net_salary
EMP01359,Sales,12,85.5,39931.8,13733.62,4626.93,18.7,0.0,10260.67,3068.11,51964.11,0,Normal,0,0.066763,0,0.190483,0,0.054121,0,0.103789,net_salary
EMP00309,Operations,14,45.0,25432.94,10724.15,4244.09,1.1,0.0,7326.73,1022.8,32313.93,0,Normal,0,0.138619,0,0.346867,0,0.037942,0,0.174476,net_salary
EMP00431,Engineering,4,56.4,42134.33,17125.85,7169.5,26.1,0.0,8073.5,2925.3,65740.62,0,Normal,0,0.090582,0,0.185996,0,0.054151,0,0.110243,net_salary
EMP00371,Engineering,2,81.5,56690.63,24512.05,11551.17,23.0,0.0,11668.1,1926.52,91383.15,0,Normal,0,0.129333,0,0.200868,0,0.040975,0,0.123725,net_salary
EMP00567,Sales,21,89.9,37176.33,15783.24,7492.18,4.5,3127.17,10999.88,1934.03,52213.39,0,Normal,0,0.083333,0,0.274754,0,0.013085,0,0.123724,net_salary
EMP00706,Management,24,77.4,50075.14,21797.55,5497.83,4.5,0.0,9450.64,3592.53,66439.9,0,Normal,0,0.036702,0,0.125936,0,0.018631,0,0.060423,net_salary
EMP00182,Engineering,19,41.4,55036.55,21844.43,9867.97,5.6,3027.87,9757.05,3345.8,79563.39,0,Normal,0,0.057389,0,0.162346,0,0.034918,0,0.084884,net_salary
EMP01259,Engineering,24,59.2,59688.35,29187.89,13151.79,5.8,0.0,9878.99,2819.44,92575.15,0,Normal,0,0.07196,0,0.095314,0,0.040506,0,0.06926,net_salary
EMP00592,Finance,26,81.8,57456.63,22059.06,9114.78,9.0,0.0,9275.22,4228.14,79975.01,0,Normal,0,0.055103,0,0.161091,0,0.031309,0,0.082501,net_salary
EMP01646,Sales,25,49.2,262394.05,104957.62,39359.11,17.1,39359.11,52478.81,13119.7,422536.43,1,salary_spike,1,0.793896,1,0.388306,0,0.01651,0,0.399571,net_salary
EMP01540,Engineering,21,62.8,38767.59,15507.04,5815.14,24.2,3876.76,7753.52,1938.38,220745.1,1,net_salary_inconsistency,1,0.388456,1,0.43294,1,0.900505,1,0.573967,net_salary
EMP00297,Operations,25,74.8,41026.73,12720.28,6109.93,3.4,0.0,10952.48,2467.1,47745.09,0,Normal,0,0.066015,0,0.220409,0,0.011244,0,0.099223,net_salary
EMP00652,HR,27,63.7,39027.55,18699.58,8397.35,0.7,0.0,5003.8,2045.2,59331.6,0,Normal,0,0.06567,0,0.153431,0,0.019151,0,0.079417,net_salary
EMP00462,Finance,11,54.8,34178.94,13549.44,4210.1,1.9,0.0,4201.55,731.78,47613.96,0,Normal,0,0.091849,0,0.119362,0,0.036722,0,0.082644,net_salary
EMP01097,Engineering,11,67.5,65642.65,32775.72,10566.46,19.6,0.0,10630.94,2735.04,107680.69,0,Normal,0,0.102338,0,0.034078,0,0.054411,0,0.063609,net_salary
EMP00866,Finance,15,71.6,52022.34,21396.42,7965.12,4.7,0.0,7375.07,2389.95,73911.09,0,Normal,0,0.008136,0,0.0,0,0.017215,0,0.00845,net_salary
EMP00378,Engineering,20,76.9,48607.59,15122.85,11495.19,15.8,0.0,9000.85,1516.26,71908.52,0,Normal,0,0.039116,0,0.072087,0,0.031461,0,0.047555,net_salary
EMP01048,Engineering,18,95.1,59267.36,25388.0,9651.01,13.9,5529.64,16827.23,1686.08,89045.98,0,Normal,0,0.144372,0,0.261889,0,0.072661,0,0.15964,net_salary
EMP00127,Operations,11,40.1,20310.36,9671.68,3071.86,4.2,2077.17,5480.62,815.56,29634.61,0,Normal,0,0.209427,0,0.38425,0,0.057872,0,0.217183,net_salary
EMP00906,Operations,9,60.5,30337.93,14893.29,6315.09,26.6,3484.31,3703.38,1201.66,57691.1,0,Normal,0,0.15365,0,0.106356,0,0.05567,0,0.105225,net_salary
EMP01256,Sales,6,96.9,44443.46,20129.78,5201.97,6.7,0.0,8478.51,1684.04,62404.26,0,Normal,0,0.07116,0,0.241207,0,0.020747,0,0.111038,net_salary
EMP00356,Finance,20,92.2,48660.78,22720.42,8328.11,0.6,5807.63,8772.99,1220.44,75797.23,0,Normal,0,0.075654,0,0.140376,0,0.017306,0,0.077779,net_salary
EMP01360,Finance,13,90.5,40634.53,12192.2,7892.48,1.2,0.0,8009.03,3138.99,50028.33,0,Normal,0,0.047907,0,0.138823,0,0.021005,0,0.069245,net_salary
EMP00210,Engineering,8,82.9,44382.37,16612.03,7886.82,9.8,4464.23,9152.62,1806.07,66464.39,0,Normal,0,0.024899,0,0.103038,0,0.0131,0,0.047012,net_salary
EMP00141,Management,5,66.1,67974.37,33625.33,14717.8,11.8,0.0,15518.42,4073.32,104245.42,0,Normal,0,0.129569,0,0.139867,0,0.052852,0,0.10743,net_salary
EMP01205,HR,28,44.3,33595.16,13438.45,8143.2,3.7,0.0,6475.67,964.65,48901.82,0,Normal,0,0.095185,0,0.313413,0,0.046131,0,0.151576,net_salary
EMP01122,Management,15,82.8,67803.84,25152.94,16262.07,26.0,0.0,9156.56,4133.78,112455.7,0,Normal,0,0.160668,0,0.129314,0,0.088815,0,0.126266,net_salary
EMP00830,HR,13,72.1,41023.46,13838.36,6006.63,6.2,0.0,6849.74,2912.61,53490.59,0,Normal,0,0.027841,0,0.044735,0,0.015574,0,0.029383,net_salary
EMP01325,Management,21,98.1,70107.97,26208.27,14345.12,0.6,0.0,15329.4,3465.35,92260.97,0,Normal,0,0.134965,0,0.217845,0,0.056857,0,0.136556,net_salary
EMP01126,Finance,5,44.1,55082.67,24180.78,9986.61,4.1,2828.54,7222.33,1654.98,85318.53,0,Normal,0,0.080657,0,0.200055,0,0.035921,0,0.105544,net_salary
EMP00728,Operations,16,53.0,38392.49,18649.99,9440.15,1.1,0.0,6099.2,1012.73,59766.62,0,Normal,0,0.03627,0,0.080263,0,0.006147,0,0.040893,net_salary
EMP01331,Finance,1,70.3,49847.78,19994.15,6805.04,4.3,0.0,13017.1,3828.91,61810.45,0,Normal,0,0.111956,0,0.261545,0,0.051517,0,0.141673,net_salary
EMP00629,Engineering,9,93.6,58830.09,23444.21,10069.67,21.1,4041.16,12307.55,2530.31,93184.6,0,Normal,0,0.098579,0,0.160737,0,0.060572,0,0.106629,net_salary
EMP00618,Sales,27,49.7,41666.67,14383.99,8710.53,14.4,0.0,8973.01,3135.55,58277.63,0,Normal,0,0.07459,0,0.246896,0,0.022366,0,0.114617,net_salary
EMP00011,Engineering,13,70.4,64107.14,28987.34,12189.45,10.8,0.0,12176.84,1528.02,98069.92,0,Normal,0,0.079233,0,0.029656,0,0.057445,0,0.055445,net_salary
EMP01314,Operations,8,71.3,23951.64,10209.99,3540.59,0.4,2222.51,2901.88,932.06,36180.61,0,Normal,0,0.132909,0,0.138868,0,0.030843,0,0.100874,net_salary
EMP00283,Sales,6,52.3,43629.19,18297.3,8443.37,9.3,6041.56,11888.12,2687.72,65639.5,0,Normal,0,0.080709,0,0.23234,0,0.019473,0,0.11084,net_salary
EMP00292,Engineering,28,87.6,75426.58,30330.25,16101.14,3.1,0.0,10252.49,1544.03,112253.53,0,Normal,0,0.186433,0,0.276814,0,0.119571,0,0.194273,net_salary
EMP00681,Operations,7,79.4,33971.7,12435.58,3969.92,10.5,0.0,6856.93,1040.36,45824.0,0,Normal,0,0.053769,0,0.166603,0,0.021476,0,0.080616,net_salary
EMP00620,Operations,19,50.3,29460.63,14320.21,7309.34,2.9,0.0,5319.01,2194.46,44377.67,0,Normal,0,0.063191,0,0.136226,0,0.010757,0,0.070058,net_salary
EMP00130,HR,16,63.6,22929.77,7847.63,5379.54,1.1,2743.34,3941.37,1823.61,33371.76,0,Normal,0,0.125832,0,0.103227,0,0.04604,0,0.0917,net_salary
EMP00324,Sales,4,51.6,38403.27,11668.11,5427.73,0.6,0.0,8756.64,1752.43,45206.06,0,Normal,0,0.076704,0,0.248537,0,0.030355,0,0.118532,net_salary
EMP00842,Finance,13,57.1,48410.29,19764.71,5592.42,4.2,0.0,14491.46,3409.06,57773.06,0,Normal,0,0.096611,0,0.232244,0,0.04704,0,0.125298,net_salary
EMP00608,Sales,15,53.7,40417.03,17859.79,8294.98,4.3,2387.25,7542.43,1592.08,61453.85,0,Normal,0,0.021883,0,0.068474,0,0.010236,0,0.033531,net_salary
EMP00695,Engineering,13,69.5,67006.99,24043.01,10127.72,23.0,5945.11,12249.8,4542.6,104778.81,0,Normal,0,0.113831,0,0.042138,0,0.059949,0,0.071973,net_salary
EMP00889,Engineering,7,73.1,51065.26,16973.31,12078.44,3.1,0.0,9184.59,1669.23,70747.27,0,Normal,0,0.030373,0,0.077822,0,0.023909,0,0.044035,net_salary
EMP00630,Sales,12,53.6,54064.05,20999.64,8113.2,6.9,0.0,11321.32,4131.25,71221.59,0,Normal,0,0.038562,0,0.098816,0,0.034043,0,0.05714,net_salary
EMP01569,Engineering,12,92.5,69677.26,27870.9,10451.59,17.5,433787.4,13935.45,3483.86,535799.27,1,bonus_abuse,1,0.744562,1,0.574027,0,0.038896,0,0.452495,net_salary
EMP00894,Sales,8,46.7,39266.47,14926.79,5754.72,4.7,0.0,7925.9,1224.52,52527.74,0,Normal,0,0.043598,0,0.197428,0,0.010369,0,0.083798,net_salary
EMP00159,Engineering,8,51.8,47685.85,15903.15,11421.94,0.6,2918.94,9158.8,999.98,68039.33,0,Normal,0,0.061989,0,0.141171,0,0.057505,0,0.086889,net_salary
EMP00712,Finance,20,84.0,47635.87,16919.52,11783.8,8.1,5541.15,13504.06,2820.69,69172.94,0,Normal,0,0.090553,0,0.187465,0,0.024396,0,0.100804,net_salary
EMP00517,Sales,24,72.1,52954.43,26033.65,7367.41,3.1,0.0,11703.69,2816.04,73374.75,0,Normal,0,0.033628,0,0.107161,0,0.020009,0,0.053599,net_salary
EMP01198,Management,21,91.3,82580.99,25587.24,15353.12,10.2,0.0,18940.87,4407.09,108070.2,0,Normal,0,0.153683,0,0.186751,0,0.046885,0,0.129106,net_salary
EMP00598,Engineering,3,81.9,66434.49,27679.96,9801.45,8.2,0.0,11112.75,2123.76,95786.54,0,Normal,0,0.09588,0,0.151373,0,0.029568,0,0.092274,net_salary
EMP00196,Sales,19,81.1,20000.0,9289.52,4767.94,3.1,1216.82,2355.9,698.45,32801.18,0,Normal,0,0.158229,0,0.150703,0,0.039798,0,0.116243,net_salary
EMP01482,Engineering,14,74.5,52383.45,17194.33,12938.75,5.4,0.0,13514.39,2481.63,69172.42,0,Normal,0,0.058949,0,0.098292,0,0.014133,0,0.057125,net_salary
EMP01386,Sales,24,73.4,45896.64,17846.3,5787.41,9.3,0.0,11736.26,1680.46,60115.24,0,Normal,0,0.034954,0,0.181956,0,0.006499,0,0.07447,net_salary
EMP00411,Sales,12,93.0,49148.38,22814.49,6140.0,10.7,0.0,7683.4,1508.68,73840.99,0,Normal,0,0.055932,0,0.136211,0,0.0179,0,0.070014,net_salary
EMP00097,HR,16,61.8,49708.01,21234.67,7147.35,23.8,7970.5,9796.18,3947.14,83408.31,0,Normal,0,0.090222,0,0.066299,0,0.077995,0,0.078172,net_salary
EMP00723,Engineering,16,64.0,40187.81,18883.82,9616.27,3.0,0.0,10323.78,2479.51,57014.89,0,Normal,0,0.025335,0,0.098048,0,0.013032,0,0.045472,net_salary
EMP01474,Sales,11,66.4,44801.78,15895.56,6404.05,16.3,0.0,5825.61,2878.49,65243.56,0,Normal,0,0.040901,0,0.052283,0,0.0156,0,0.036261,net_salary
EMP00157,Finance,21,83.8,38283.75,13541.44,9301.73,12.6,0.0,10772.07,2254.53,52622.59,0,Normal,0,0.066711,0,0.214395,0,0.017027,0,0.099378,net_salary
EMP00420,Operations,28,53.0,28517.98,9151.16,5887.56,16.6,0.0,3990.97,1937.53,42066.31,0,Normal,0,0.158634,0,0.267206,0,0.039729,0,0.15519,net_salary
EMP01221,Management,9,64.5,62652.34,23727.13,13403.09,4.3,0.0,14127.34,4802.33,83378.56,0,Normal,0,0.071611,0,0.092477,0,0.027442,0,0.063844,net_salary
EMP00478,Finance,13,85.0,54659.59,20855.35,6789.66,0.7,0.0,14994.4,1583.94,66084.96,0,Normal,0,0.064615,0,0.185004,0,0.017925,0,0.089182,net_salary
EMP01084,Operations,2,42.0,22486.07,10032.7,5032.74,1.0,0.0,5494.93,703.9,31563.49,0,Normal,0,0.187516,1,0.410129,0,0.087722,0,0.228456,net_salary
EMP01661,HR,22,57.9,37767.56,15107.02,5665.13,8.0,18883.78,1888.38,755.35,77612.33,1,duplicate_manipulation,0,0.299326,0,0.161941,1,0.211869,0,0.224379,net_salary
EMP01645,Operations,15,50.8,38121.54,15248.62,5718.23,1.4,3812.15,-2421.3,-135.61,65957.8,1,negative_deduction,0,0.278935,0,0.281273,0,0.022292,0,0.194167,net_salary
